@relation soccer_combined

@attribute x0 numeric
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute class {home,draw,away}

@data
1.36,4.5,10.0,140.0,60.0,50.0,70.0,40.0,50.0,170.0,70.0,70.0,50.0,30.0,70.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.33,4.5,11.0,144.0,47.0,49.0,67.0,46.0,49.0,137.0,45.0,52.0,36.0,36.0,49.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.57,3.6,5.5,110.0,30.0,50.0,70.0,30.0,30.0,141.0,47.0,48.0,42.0,49.0,44.0,1.8,4.0,-2.2,0.2,2.4,0.2,2.2,0.8,home
2.3,3.25,3.2,145.0,47.0,38.0,24.0,48.0,59.0,175.0,37.0,68.0,29.0,30.0,77.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.75,3.5,4.2,110.0,47.0,35.0,60.0,42.0,33.0,139.0,35.0,48.0,46.0,43.0,48.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
2.4,3.1,3.1,143.0,57.0,51.0,61.0,43.0,49.0,135.0,45.0,35.0,65.0,35.0,65.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.5,3.4,2.7,158.0,44.0,58.0,48.0,41.0,59.0,193.0,48.0,65.0,64.0,64.0,64.0,4.0,1.0,3.0,1.0,1.0,4.0,-3.0,0.0,home
3.5,3.3,2.1,136.0,50.0,38.0,55.0,45.0,53.0,163.0,60.0,61.0,63.0,52.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.2,3.0,3.6,176.0,53.0,68.0,69.0,59.0,49.0,139.0,57.0,49.0,62.0,54.0,36.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.44,4.2,7.5,160.0,70.0,70.0,70.0,60.0,30.0,173.0,67.0,55.0,57.0,48.0,70.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
2.5,2.88,3.2,135.0,45.0,50.0,65.0,25.0,60.0,148.0,42.0,53.0,50.0,55.0,40.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
5.5,3.75,1.62,141.0,46.0,53.0,49.0,34.0,54.0,200.0,40.0,65.0,70.0,70.0,65.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.2,3.3,3.4,157.0,38.0,56.0,58.0,41.0,60.0,170.0,55.0,55.0,70.0,45.0,70.0,0.0,3.0,-3.0,0.0,3.0,0.0,3.0,1.0,away
2.0,3.4,3.75,136.0,45.0,58.0,52.0,49.0,29.0,136.0,53.0,57.0,40.0,37.0,42.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.1,3.0,4.0,159.0,44.0,49.0,64.0,46.0,64.0,170.0,55.0,50.0,50.0,55.0,65.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.35,3.3,3.0,131.0,45.0,47.0,48.0,46.0,38.0,153.0,38.0,63.0,63.0,50.0,40.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,away
1.91,3.4,4.0,193.0,47.0,66.0,66.0,58.0,69.0,170.0,40.0,50.0,65.0,55.0,65.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.67,3.6,5.25,175.0,60.0,65.0,70.0,45.0,65.0,160.0,30.0,35.0,60.0,65.0,60.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.2,3.3,3.0,131.0,45.0,52.0,62.0,42.0,37.0,161.0,47.0,57.0,54.0,49.0,55.0,0.0,4.0,-4.0,0.0,4.0,0.0,4.0,1.0,away
1.91,3.0,4.75,153.0,47.0,49.0,34.0,56.0,48.0,180.0,43.0,63.0,49.0,54.0,63.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.2,3.1,3.0,163.0,52.0,51.0,50.0,45.0,67.0,148.0,59.0,66.0,53.0,48.0,34.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.91,3.2,4.33,110.0,45.0,45.0,35.0,30.0,35.0,95.0,55.0,35.0,35.0,30.0,30.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,home
1.36,4.5,10.0,140.0,52.0,42.0,54.0,59.0,39.0,138.0,42.0,40.0,72.0,38.0,60.0,1.2,0.2,1.0,1.0,1.8,1.2,0.6,0.8,home
2.5,3.25,2.8,181.0,58.0,72.0,50.0,64.0,45.0,145.0,57.0,50.0,36.0,49.0,46.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
4.0,3.4,1.91,148.0,49.0,67.0,23.0,40.0,41.0,109.0,38.0,38.0,55.0,51.0,20.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.5,3.25,2.8,205.0,70.0,70.0,55.0,65.0,70.0,194.0,70.0,70.0,66.0,54.0,70.0,4.0,1.0,3.0,1.0,1.0,4.0,-3.0,0.0,home
1.3,5.0,11.0,155.0,60.0,50.0,65.0,50.0,55.0,180.0,65.0,70.0,65.0,40.0,70.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.22,6.0,15.0,155.0,50.0,45.0,65.0,40.0,70.0,150.0,48.0,45.0,54.0,48.0,57.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
6.0,3.75,1.62,157.0,50.0,63.0,40.0,50.0,44.0,155.0,50.0,45.0,65.0,40.0,70.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.75,3.3,2.5,172.0,58.0,60.0,61.0,49.0,63.0,195.0,50.0,60.0,70.0,65.0,70.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
1.33,4.5,8.0,172.0,57.0,67.0,67.0,65.0,40.0,138.0,44.0,49.0,38.0,47.0,42.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
5.5,3.6,1.67,160.0,52.0,56.0,72.0,47.0,57.0,156.0,48.0,34.0,61.0,51.0,71.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.36,4.33,7.5,153.0,45.0,55.0,47.0,48.0,50.0,162.0,61.0,47.0,52.0,48.0,67.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.44,3.75,7.5,170.0,39.0,54.0,56.0,61.0,55.0,151.0,45.0,55.0,46.0,46.0,50.0,5.0,0.0,5.0,1.0,0.0,5.0,-5.0,0.0,home
1.83,3.4,4.75,137.0,34.0,44.0,55.0,30.0,63.0,160.0,70.0,70.0,45.0,35.0,55.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
2.0,3.3,3.8,173.0,67.0,55.0,57.0,48.0,70.0,140.0,53.0,57.0,40.0,37.0,46.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
2.3,3.25,3.1,147.0,47.0,52.0,52.0,47.0,48.0,150.0,38.0,50.0,35.0,40.0,60.0,0.4,1.0,-0.6,0.2,0.2,2.0,-1.8,0.0,home
2.15,3.4,3.3,144.0,49.0,52.0,60.0,45.0,47.0,95.0,30.0,30.0,65.0,30.0,35.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.25,3.4,3.1,200.0,70.0,70.0,70.0,60.0,70.0,147.0,47.0,52.0,52.0,47.0,48.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.5,3.0,3.0,150.0,55.0,50.0,63.0,35.0,65.0,150.0,45.0,50.0,50.0,35.0,65.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.2,3.25,3.3,125.0,70.0,35.0,55.0,30.0,60.0,132.0,42.0,55.0,49.0,43.0,34.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.25,5.0,15.0,155.0,60.0,50.0,70.0,50.0,55.0,154.0,64.0,53.0,36.0,31.0,70.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.2,5.5,13.0,154.0,54.0,55.0,60.0,45.0,54.0,151.0,45.0,55.0,46.0,46.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.8,3.5,4.5,159.0,52.0,55.0,60.0,49.0,55.0,149.0,44.0,57.0,69.0,44.0,48.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.8,3.1,5.25,155.0,56.0,63.0,49.0,58.0,34.0,95.0,55.0,35.0,35.0,30.0,30.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.38,3.3,3.0,200.0,65.0,70.0,60.0,60.0,70.0,142.0,49.0,47.0,60.0,53.0,42.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.53,3.75,7.0,140.0,35.0,45.0,70.0,50.0,45.0,129.0,30.0,30.0,70.0,35.0,64.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.6,3.5,1.91,147.0,62.0,48.0,66.0,46.0,53.0,167.0,61.0,67.0,50.0,50.0,50.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
2.25,3.3,3.3,140.0,35.0,45.0,40.0,45.0,50.0,138.0,48.0,42.0,54.0,39.0,57.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.1,3.3,3.5,129.0,40.0,39.0,57.0,47.0,43.0,140.0,53.0,57.0,40.0,37.0,46.0,1.2,0.8,0.4,0.6,0.4,1.2,-0.8,0.4,home
2.05,3.1,4.0,124.0,34.0,37.0,37.0,35.0,52.0,170.0,35.0,80.0,50.0,55.0,35.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.7,3.25,2.6,140.0,53.0,57.0,40.0,37.0,46.0,152.0,49.0,53.0,38.0,38.0,61.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.25,3.0,3.3,154.0,41.0,52.0,46.0,39.0,63.0,165.0,55.0,65.0,50.0,35.0,65.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.4,3.4,175.0,60.0,55.0,60.0,45.0,75.0,150.0,43.0,53.0,47.0,45.0,52.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.2,3.0,3.6,143.0,57.0,51.0,61.0,43.0,49.0,137.0,52.0,52.0,57.0,36.0,49.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.4,3.3,2.9,143.0,70.0,30.0,45.0,68.0,45.0,123.0,53.0,51.0,36.0,34.0,38.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.57,3.8,6.0,119.0,59.0,21.0,40.0,61.0,37.0,113.0,35.0,34.0,48.0,45.0,34.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,draw
2.7,3.25,2.6,170.0,68.0,57.0,69.0,58.0,55.0,193.0,58.0,68.0,71.0,57.0,68.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
5.5,3.75,1.62,159.0,60.0,68.0,44.0,36.0,55.0,145.0,48.0,53.0,70.0,50.0,42.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.75,3.0,2.7,130.0,45.0,40.0,35.0,45.0,45.0,155.0,50.0,50.0,51.0,45.0,60.0,1.0,2.2,-1.2,0.2,3.0,0.6,2.4,1.0,away
2.5,3.4,2.75,138.0,59.0,43.0,32.0,48.0,47.0,160.0,44.0,48.0,39.0,45.0,67.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.88,2.88,2.75,172.0,57.0,66.0,69.0,58.0,48.0,158.0,57.0,68.0,66.0,23.0,67.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.35,3.25,3.0,126.0,49.0,45.0,23.0,40.0,41.0,145.0,57.0,50.0,36.0,49.0,46.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.29,4.75,9.0,165.0,50.0,60.0,47.0,53.0,52.0,110.0,57.0,38.0,52.0,34.0,38.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
2.38,3.3,2.9,192.0,67.0,60.0,64.0,59.0,73.0,164.0,52.0,58.0,65.0,47.0,59.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.25,5.25,13.0,113.0,67.0,64.0,72.0,23.0,26.0,156.0,67.0,53.0,36.0,28.0,75.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.62,3.4,6.5,148.0,48.0,49.0,68.0,48.0,51.0,162.0,62.0,54.0,23.0,56.0,52.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
6.25,4.2,1.45,136.0,43.0,47.0,63.0,52.0,37.0,125.0,30.0,40.0,60.0,30.0,55.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.8,3.5,4.5,149.0,41.0,55.0,42.0,41.0,53.0,121.0,43.0,37.0,51.0,48.0,36.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,away
7.5,3.8,1.5,155.0,60.0,68.0,44.0,36.0,51.0,133.0,63.0,37.0,35.0,61.0,35.0,1.0,2.8,-1.8,0.0,2.0,1.0,1.0,0.6,away
1.85,3.4,4.33,170.0,41.0,53.0,53.0,59.0,58.0,135.0,55.0,50.0,55.0,30.0,55.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.73,3.6,5.0,152.0,58.0,39.0,48.0,52.0,61.0,147.0,39.0,48.0,46.0,41.0,58.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.1,3.25,3.75,150.0,60.0,50.0,35.0,45.0,55.0,184.0,44.0,64.0,48.0,54.0,66.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.2,3.25,2.25,135.0,45.0,35.0,65.0,35.0,65.0,144.0,47.0,49.0,67.0,46.0,49.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.25,3.25,3.2,159.0,61.0,56.0,68.0,48.0,55.0,151.0,44.0,57.0,61.0,38.0,56.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.0,3.3,2.38,137.0,52.0,43.0,34.0,56.0,38.0,145.0,47.0,38.0,24.0,48.0,59.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.57,3.75,6.0,165.0,43.0,56.0,66.0,50.0,59.0,143.0,70.0,30.0,45.0,68.0,45.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.57,3.6,6.5,157.0,52.0,49.0,44.0,57.0,51.0,153.0,42.0,48.0,53.0,43.0,62.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
3.5,3.1,2.2,165.0,42.0,56.0,63.0,43.0,66.0,175.0,57.0,71.0,66.0,36.0,68.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
2.25,3.25,3.3,140.0,39.0,49.0,59.0,39.0,52.0,155.0,55.0,55.0,55.0,45.0,55.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.8,3.3,2.5,173.0,37.0,73.0,39.0,47.0,53.0,152.0,49.0,53.0,38.0,38.0,61.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.1,3.25,2.3,125.0,45.0,30.0,55.0,50.0,45.0,156.0,49.0,53.0,38.0,38.0,65.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.5,3.0,3.0,155.0,45.0,35.0,65.0,55.0,65.0,168.0,53.0,62.0,68.0,57.0,49.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.62,3.4,6.5,160.0,70.0,40.0,55.0,70.0,50.0,145.0,60.0,30.0,40.0,70.0,45.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
1.29,4.75,13.0,144.0,47.0,49.0,67.0,46.0,49.0,205.0,55.0,65.0,70.0,70.0,70.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.2,3.0,3.6,155.0,50.0,50.0,51.0,45.0,60.0,135.0,51.0,49.0,33.0,50.0,36.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.5,3.25,2.88,148.0,37.0,54.0,56.0,38.0,56.0,125.0,55.0,45.0,50.0,45.0,35.0,0.0,5.0,-5.0,0.0,5.0,0.0,5.0,1.0,away
2.2,3.0,3.6,110.0,45.0,35.0,50.0,35.0,40.0,100.0,30.0,35.0,55.0,30.0,35.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,away
4.0,3.4,1.91,148.0,49.0,67.0,23.0,40.0,41.0,119.0,38.0,38.0,55.0,51.0,30.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.3,3.5,139.0,40.0,52.0,40.0,37.0,50.0,142.0,45.0,58.0,52.0,49.0,35.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.53,3.75,7.0,141.0,48.0,49.0,48.0,44.0,48.0,155.0,45.0,35.0,65.0,55.0,65.0,1.8,1.0,0.8,0.9,1.4,1.6,-0.2,0.2,home
2.9,3.3,2.4,173.0,48.0,58.0,79.0,58.0,57.0,157.0,49.0,68.0,72.0,39.0,50.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
5.5,3.75,1.62,162.0,54.0,62.0,38.0,45.0,55.0,118.0,51.0,43.0,58.0,51.0,24.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.33,5.0,9.0,163.0,55.0,51.0,62.0,58.0,54.0,147.0,47.0,52.0,52.0,47.0,48.0,4.0,2.0,2.0,1.0,2.0,4.0,-2.0,0.0,home
3.0,3.25,2.4,147.0,39.0,48.0,46.0,41.0,58.0,117.0,44.0,39.0,38.0,42.0,36.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.1,3.3,3.6,160.0,70.0,60.0,55.0,45.0,55.0,170.0,35.0,70.0,50.0,40.0,60.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.0,3.25,3.8,125.0,45.0,30.0,55.0,50.0,45.0,125.0,39.0,41.0,52.0,39.0,45.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.45,3.0,3.1,137.0,45.0,52.0,36.0,36.0,49.0,190.0,70.0,70.0,60.0,70.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.29,5.5,10.5,131.0,48.0,38.0,60.0,48.0,45.0,147.0,46.0,52.0,48.0,47.0,48.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
6.0,3.75,1.62,155.0,55.0,55.0,55.0,45.0,55.0,126.0,40.0,30.0,35.0,30.0,66.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.3,3.3,3.1,165.0,43.0,56.0,66.0,50.0,59.0,203.0,46.0,69.0,50.0,66.0,68.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.67,3.4,6.0,147.0,40.0,49.0,53.0,39.0,59.0,170.0,70.0,70.0,55.0,35.0,65.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.88,3.1,2.38,145.0,55.0,47.0,50.0,44.0,54.0,155.0,45.0,55.0,56.0,47.0,53.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
3.25,3.25,2.2,144.0,56.0,53.0,52.0,25.0,66.0,157.0,60.0,42.0,55.0,60.0,55.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.73,3.5,5.0,139.0,50.0,38.0,68.0,45.0,56.0,162.0,54.0,62.0,38.0,45.0,55.0,0.0,3.0,-3.0,0.0,3.0,0.0,3.0,1.0,away
2.05,3.3,4.0,150.0,61.0,45.0,68.0,63.0,42.0,138.0,48.0,42.0,54.0,39.0,57.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.5,3.25,2.88,163.0,37.0,61.0,32.0,30.0,72.0,150.0,60.0,50.0,35.0,45.0,55.0,4.0,1.0,3.0,1.0,1.0,4.0,-3.0,0.0,home
4.5,3.5,1.8,139.0,40.0,52.0,40.0,37.0,50.0,169.0,43.0,59.0,68.0,67.0,43.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.05,3.4,3.6,131.0,48.0,36.0,55.0,47.0,48.0,166.0,37.0,67.0,54.0,52.0,47.0,4.0,4.0,0.0,0.5,4.0,4.0,0.0,0.5,draw
2.5,3.25,2.8,150.0,59.0,42.0,54.0,47.0,61.0,194.0,70.0,70.0,66.0,54.0,70.0,4.0,1.0,3.0,1.0,1.0,4.0,-3.0,0.0,home
5.25,3.6,1.67,163.0,39.0,64.0,52.0,36.0,63.0,157.0,60.0,42.0,55.0,60.0,55.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.38,3.1,3.2,165.0,70.0,70.0,55.0,35.0,60.0,141.0,42.0,43.0,37.0,38.0,60.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.1,3.0,4.0,159.0,44.0,49.0,64.0,46.0,64.0,155.0,56.0,63.0,49.0,58.0,34.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.1,3.1,3.75,151.0,47.0,48.0,64.0,43.0,60.0,145.0,43.0,52.0,49.0,47.0,46.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.33,5.0,9.0,157.0,49.0,68.0,72.0,39.0,50.0,195.0,50.0,70.0,70.0,70.0,55.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.05,3.1,4.0,124.0,34.0,37.0,37.0,35.0,52.0,151.0,47.0,48.0,64.0,43.0,60.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
6.0,3.5,1.62,135.0,50.0,60.0,54.0,39.0,36.0,194.0,57.0,65.0,54.0,60.0,69.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
5.0,3.6,1.73,165.0,58.0,40.0,55.0,50.0,75.0,154.0,50.0,44.0,56.0,43.0,67.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.75,3.3,2.5,135.0,40.0,52.0,40.0,37.0,46.0,184.0,30.0,55.0,70.0,65.0,64.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.6,3.0,2.9,145.0,43.0,52.0,49.0,47.0,46.0,132.0,44.0,48.0,52.0,35.0,49.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,home
3.2,3.3,2.25,135.0,60.0,40.0,48.0,50.0,45.0,151.0,52.0,34.0,46.0,51.0,66.0,2.0,3.0,-1.0,0.0,3.0,2.0,1.0,1.0,away
4.75,3.6,1.73,145.0,44.0,44.0,27.0,37.0,64.0,163.0,55.0,51.0,62.0,58.0,54.0,2.0,4.0,-2.0,0.0,4.0,2.0,2.0,1.0,away
2.25,2.9,3.6,160.0,45.0,50.0,50.0,45.0,65.0,151.0,47.0,48.0,64.0,43.0,60.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
1.83,3.1,5.0,157.0,47.0,66.0,23.0,27.0,64.0,105.0,65.0,30.0,55.0,40.0,35.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.7,3.6,4.75,215.0,50.0,72.0,68.0,68.0,75.0,160.0,30.0,35.0,60.0,65.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
3.4,3.0,2.3,150.0,45.0,65.0,50.0,35.0,50.0,170.0,55.0,50.0,50.0,55.0,65.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.22,6.0,12.0,172.0,57.0,67.0,67.0,65.0,40.0,105.0,30.0,40.0,60.0,30.0,35.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.2,6.0,15.0,169.0,43.0,59.0,68.0,67.0,43.0,176.0,49.0,59.0,53.0,58.0,59.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
1.33,4.5,11.0,144.0,47.0,49.0,67.0,46.0,49.0,150.0,55.0,50.0,65.0,35.0,65.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
2.5,3.1,2.7,157.0,60.0,42.0,55.0,60.0,55.0,120.0,30.0,60.0,60.0,30.0,30.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.62,3.6,6.0,155.0,48.0,55.0,53.0,47.0,53.0,205.0,70.0,65.0,70.0,70.0,70.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.5,3.75,7.5,155.0,45.0,50.0,65.0,55.0,50.0,162.0,51.0,52.0,49.0,47.0,63.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.25,3.25,3.2,161.0,47.0,60.0,39.0,55.0,46.0,155.0,67.0,55.0,62.0,37.0,63.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.25,3.5,135.0,55.0,50.0,50.0,35.0,50.0,171.0,45.0,67.0,55.0,37.0,67.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.7,3.3,5.0,162.0,61.0,60.0,52.0,50.0,52.0,113.0,39.0,32.0,54.0,36.0,45.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.44,4.2,7.5,156.0,49.0,53.0,38.0,38.0,65.0,173.0,67.0,55.0,57.0,48.0,70.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
2.1,3.1,3.75,137.0,45.0,52.0,36.0,36.0,49.0,124.0,34.0,37.0,37.0,35.0,52.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.1,3.1,3.4,130.0,40.0,53.0,58.0,37.0,40.0,131.0,56.0,53.0,39.0,25.0,53.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
5.5,3.6,1.57,170.0,63.0,70.0,49.0,28.0,72.0,155.0,53.0,51.0,39.0,64.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
6.25,3.5,1.62,133.0,56.0,33.0,68.0,37.0,63.0,170.0,55.0,50.0,50.0,55.0,65.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.73,3.5,5.0,163.0,42.0,55.0,45.0,48.0,60.0,143.0,44.0,52.0,48.0,43.0,48.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
6.0,4.0,1.53,135.0,60.0,52.0,37.0,37.0,46.0,133.0,63.0,37.0,35.0,61.0,35.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
3.5,3.3,2.1,151.0,44.0,57.0,61.0,38.0,56.0,189.0,55.0,67.0,67.0,68.0,54.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.25,5.5,11.0,157.0,49.0,68.0,69.0,39.0,50.0,125.0,70.0,35.0,55.0,30.0,60.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
